nuts2_id,nuts2_name,parent_country,source_layer,country,country_code,iso3_code,scenario,scenario_label,scenario_description,forest_area_ha,harvest_total_m3,industrial_roundwood_m3,wood_fuel_m3,changed_harvest_m3,shifted_volume_m3,harvest_intensity_m3_per_ha,biodiversity_pressure_proxy,delta_biodiversity_pressure_proxy,supply_chain_savings_tco2e,substitution_gain_tco2e,forest_carbon_retention_tco2e,net_climate_benefit_tco2e,net_climate_benefit_tco2e_per_ha,benefit_tco2e_per_forest_ha,marginal_climate_benefit_tco2e_per_changed_m3,carbon_value_eur,carbon_value_eur_per_ha,value_eur_per_forest_ha,value_metric_basis,is_forest_only,includes_food_policy,available_policy_options,excluded_policy_categories,forest_policy_eligible,forest_carbon_opportunity_cost_tco2e_per_m3,carbon_stock_density_tco2e_per_ha,wood_fuel_share_baseline,material_recovery_ratio,naturally_regenerating_share,planted_share
SE31,Norra Mellansverige,Sweden,sweden_slu_empirical,Norra Mellansverige,SE,SWE,baseline,Baseline,Observed 2024 forest biomass allocation from FAOSTAT.,3498500.0,10596000.311731495,9754332.201863462,841668.1098680337,0.0,0.0,3.0287266862173774,2.0914195888803695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,forest_ha,True,False,conservation_priority|material_cascade|bioenergy_push,food_land_safeguard,True,0.5406870388927238,180.7917679005288,0.07943262411347518,0.2758089368258859,0.6905276723705879,0.3094723276294122
SE31,Norra Mellansverige,Sweden,sweden_slu_empirical,Norra Mellansverige,SE,SWE,conservation_priority,Conservation Priority,"Reduce total harvest by 15 percent, taking the cut from wood fuel first to emulate a conservation-first policy that protects standing biomass.",3498500.0,9006600.26497177,9006600.264971772,0.0,1589400.0467597242,0.0,2.5744176832847705,1.777706650548314,-0.3137129383320556,143985.36593813868,-1159172.3745280728,859368.0048984708,-155819.00369146327,-0.044538803399017654,-0.044538803399017654,-0.09803636536259586,-15581900.369146327,-4.453880339901765,-4.453880339901765,forest_ha,True,False,conservation_priority|material_cascade|bioenergy_push,food_land_safeguard,True,0.5406870388927238,180.7917679005288,0.07943262411347518,0.2758089368258859,0.6905276723705879,0.3094723276294122
SE31,Norra Mellansverige,Sweden,sweden_slu_empirical,Norra Mellansverige,SE,SWE,material_cascade,Material Cascade,Keep harvest volume constant but shift 20 percent of wood fuel volume into industrial roundwood uses.,3498500.0,10596000.311731495,9922665.823837068,673334.4878944269,168333.62197360676,168333.62197360676,3.0287266862173774,2.0914195888803695,0.0,3366.672439472284,117833.53538152389,0.0,121200.20782099618,0.03464347801086071,0.03464347801086071,0.7199999999999959,12120020.782099618,3.4643478010860704,3.4643478010860704,forest_ha,True,False,conservation_priority|material_cascade|bioenergy_push,food_land_safeguard,True,0.5406870388927238,180.7917679005288,0.07943262411347518,0.2758089368258859,0.6905276723705879,0.3094723276294122
SE31,Norra Mellansverige,Sweden,sweden_slu_empirical,Norra Mellansverige,SE,SWE,bioenergy_push,Bioenergy Push,Increase total harvest by 15 percent and allocate the extra harvest to direct energy use.,3498500.0,12185400.35849122,9754332.201863462,2431068.156627758,1589400.0467597242,0.0,3.4830356891499843,2.4051325272124253,0.3137129383320558,-158940.0046759724,635760.0187038891,-859368.0048984727,-382547.990870556,-0.1093462886581552,-0.1093462886581552,-0.24068703889272458,-38254799.0870556,-10.93462886581552,-10.93462886581552,forest_ha,True,False,conservation_priority|material_cascade|bioenergy_push,food_land_safeguard,True,0.5406870388927238,180.7917679005288,0.07943262411347518,0.2758089368258859,0.6905276723705879,0.3094723276294122
SE32,Mellersta Norrland,Sweden,sweden_slu_empirical,Mellersta Norrland,SE,SWE,baseline,Baseline,Observed 2024 forest biomass allocation from FAOSTAT.,4391200.0,13042170.343943749,12006196.529389352,1035973.8145543971,0.0,0.0,2.970069763149879,2.050915360326149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,forest_ha,True,False,conservation_priority|material_cascade|bioenergy_push,food_land_safeguard,True,0.5421975480265411,192.88577154308618,0.07943262411347518,0.275808936825886,0.6905276723705879,0.3094723276294122
SE32,Mellersta Norrland,Sweden,sweden_slu_empirical,Mellersta Norrland,SE,SWE,conservation_priority,Conservation Priority,"Reduce total harvest by 15 percent, taking the cut from wood fuel first to emulate a conservation-first policy that protects standing biomass.",4391200.0,11085844.792352187,11085844.792352187,0.0,1956325.551591562,0.0,2.524559298677397,1.7432780562772268,-0.3076373040489224,177225.52041841298,-1426776.4365626406,1060714.9172146153,-188835.99892961234,-0.04300327904208698,-0.04300327904208698,-0.0965258562287782,-18883599.892961234,-4.3003279042086975,-4.3003279042086975,forest_ha,True,False,conservation_priority|material_cascade|bioenergy_push,food_land_safeguard,True,0.5421975480265411,192.88577154308618,0.07943262411347518,0.275808936825886,0.6905276723705879,0.3094723276294122
SE32,Mellersta Norrland,Sweden,sweden_slu_empirical,Mellersta Norrland,SE,SWE,material_cascade,Material Cascade,Keep harvest volume constant but shift 20 percent of wood fuel volume into industrial roundwood uses.,4391200.0,13042170.343943749,12213391.292300232,828779.0516435177,207194.76291087945,207194.76291087945,2.970069763149879,2.050915360326149,0.0,4143.895258217584,145036.33403761685,0.0,149180.22929583443,0.033972542652540176,0.033972542652540176,0.720000000000006,14918022.929583443,3.397254265254018,3.397254265254018,forest_ha,True,False,conservation_priority|material_cascade|bioenergy_push,food_land_safeguard,True,0.5421975480265411,192.88577154308618,0.07943262411347518,0.275808936825886,0.6905276723705879,0.3094723276294122
SE32,Mellersta Norrland,Sweden,sweden_slu_empirical,Mellersta Norrland,SE,SWE,bioenergy_push,Bioenergy Push,Increase total harvest by 15 percent and allocate the extra harvest to direct energy use.,4391200.0,14998495.89553531,12006196.529389352,2992299.366145959,1956325.551591562,0.0,3.415580227622361,2.3585526643750714,0.3076373040489222,-195632.5551591562,782530.2206366248,-1060714.9172146153,-473817.25173714664,-0.1079015421154005,-0.1079015421154005,-0.24219754802654098,-47381725.17371467,-10.79015421154005,-10.79015421154005,forest_ha,True,False,conservation_priority|material_cascade|bioenergy_push,food_land_safeguard,True,0.5421975480265411,192.88577154308618,0.07943262411347518,0.275808936825886,0.6905276723705879,0.3094723276294122
SE33,Övre Norrland,Sweden,sweden_slu_empirical,Övre Norrland,SE,SWE,baseline,Baseline,Observed 2024 forest biomass allocation from FAOSTAT.,7151100.0,13949334.972810086,12841302.69128191,1108032.2815281772,0.0,0.0,1.9506558393547966,1.346981836345763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,forest_ha,True,False,conservation_priority|material_cascade|bioenergy_push,food_land_safeguard,True,0.4880513135084346,152.79700558888374,0.0794326241134752,0.275808936825886,0.6905276723705879,0.30947232762941224
SE33,Övre Norrland,Sweden,sweden_slu_empirical,Övre Norrland,SE,SWE,conservation_priority,Conservation Priority,"Reduce total harvest by 15 percent, taking the cut from wood fuel first to emulate a conservation-first policy that protects standing biomass.",7151100.0,11856934.726888573,11856934.726888573,0.0,2092400.2459215128,0.0,1.658057463451577,1.1449345608938986,-0.20204727545186452,189552.66530428478,-1526017.6734439414,1021198.6884073662,-315266.31973229046,-0.04408640904648103,-0.04408640904648103,-0.1506720907468849,-31526631.973229047,-4.408640904648102,-4.408640904648102,forest_ha,True,False,conservation_priority|material_cascade|bioenergy_push,food_land_safeguard,True,0.4880513135084346,152.79700558888374,0.0794326241134752,0.275808936825886,0.6905276723705879,0.30947232762941224
SE33,Övre Norrland,Sweden,sweden_slu_empirical,Övre Norrland,SE,SWE,material_cascade,Material Cascade,Keep harvest volume constant but shift 20 percent of wood fuel volume into industrial roundwood uses.,7151100.0,13949334.972810086,13062909.147587545,886425.8252225418,221606.45630563545,221606.45630563545,1.9506558393547966,1.346981836345763,0.0,4432.129126112908,155124.51941394433,-9.313225746154785e-10,159556.6485400563,0.022312182536960233,0.022312182536960233,0.7199999999999945,15955664.854005631,2.231218253696023,2.231218253696023,forest_ha,True,False,conservation_priority|material_cascade|bioenergy_push,food_land_safeguard,True,0.4880513135084346,152.79700558888374,0.0794326241134752,0.275808936825886,0.6905276723705879,0.30947232762941224
SE33,Övre Norrland,Sweden,sweden_slu_empirical,Övre Norrland,SE,SWE,bioenergy_push,Bioenergy Push,Increase total harvest by 15 percent and allocate the extra harvest to direct energy use.,7151100.0,16041735.218731599,12841302.69128191,3200432.52744969,2092400.2459215128,0.0,2.243254215258016,1.5490291117976276,0.20204727545186452,-209240.02459215117,836960.0983686056,-1021198.6884073652,-393478.6146309108,-0.055023508919034944,-0.055023508919034944,-0.188051313508434,-39347861.46309108,-5.502350891903495,-5.502350891903495,forest_ha,True,False,conservation_priority|material_cascade|bioenergy_push,food_land_safeguard,True,0.4880513135084346,152.79700558888374,0.0794326241134752,0.275808936825886,0.6905276723705879,0.30947232762941224
